,cont_hh_cost_elec,cont_hh_cost_gas,cont_hh_cost_water,cont_hh_house_value,cont_hh_income,cont_hh_rent,cont_p_income,cont_p_perc_poverty_threshold,i_hh_college_degree,i_hh_disability,i_hh_employed,i_hh_food_stamp,i_hh_have_kids,i_hh_health_insurance,i_hh_immigrant,i_hh_in_school,i_hh_linguistic_isolation,i_hh_married,i_hh_mortgage,i_hh_own_house,i_hh_private_school,i_hh_self_employed,i_hh_speak_english,i_hh_stem,i_hh_stem_occupation,i_hh_us_citizen,i_hh_veteran,i_p_born_usa,i_p_college,i_p_college_degree,i_p_disability,i_p_employed,i_p_english_first,i_p_female,i_p_have_kids,i_p_health_insurance,i_p_immigrant,i_p_in_school,i_p_married,i_p_private_school,i_p_race_am_indian_alaska,i_p_race_asian,i_p_race_black,i_p_race_hispanic,i_p_race_other,i_p_race_pacific_islander,i_p_race_white,i_p_self_employed,i_p_speak_english,i_p_stem,i_p_stem_occupation,i_p_us_citizen,i_p_veteran,int_hh_bedrooms,int_hh_num_families,int_hh_num_fathers,int_hh_num_generations,int_hh_num_mothers,int_hh_vehicles,int_p_age,int_p_family_size,int_p_num_siblings,tech_hh_id,tech_hh_weight,tech_p_dad_id,tech_p_id,tech_p_mom_id,tech_p_spouse_id,tech_p_weight
11987,1800,0,0,200000,28010,0,12010,193,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,4,1,1,2,0,1,22,2,0,1289467,24,1,2,0,0,28
11991,1560,2400,0,333000,126700,0,4700,501,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,1,2,1,3,22,3,0,1289958,77,2,3,1,0,71
11995,840,2520,360,0,52000,1300,2000,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,0,1,0,2,23,2,0,1290714,149,0,1,0,2,149
11996,960,840,0,140000,63200,0,17000,375,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,1,2,0,3,24,3,1,1290787,32,1,2,0,0,48
11997,1080,1560,0,170000,79000,0,13500,357,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,1,2,1,3,22,4,1,1290813,38,3,1,4,0,37
11998,360,480,0,0,5000,750,5000,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,22,1,0,1290899,75,0,1,0,0,75
12003,2160,1560,200,125000,79000,0,22000,501,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,0,2,1,2,25,2,0,1291322,36,0,2,1,0,30
12006,0,48,0,0,8000,700,5000,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,1,0,1,22,1,0,1291339,122,0,2,0,0,89
12007,240,360,20,0,7240,610,1000,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,3,0,1,0,1,22,1,0,1291405,91,0,2,0,0,117
12009,720,0,20,0,16600,580,16600,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,2,1,0,1,0,1,23,1,0,1291783,37,0,1,0,0,37
12023,720,1320,750,525000,180200,0,3000,27,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,2,1,2,1,2,21,1,0,1293381,86,0,5,0,0,70
12025,1200,0,40,0,28500,2200,5300,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,8,6,0,1,0,6,21,1,0,1293783,117,0,1,0,0,117
12026,1200,0,40,0,28500,2200,6700,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,8,6,0,1,0,6,22,1,0,1293783,117,0,2,0,0,139
12027,1200,0,40,0,28500,2200,4000,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,8,6,0,1,0,6,21,1,0,1293783,117,0,3,0,0,139
12028,1200,0,40,0,28500,2200,8000,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,8,6,0,1,0,6,21,1,0,1293783,117,0,4,0,0,133
12029,1200,0,40,0,28500,2200,3500,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,8,6,0,1,0,6,21,1,0,1293783,117,0,5,0,0,140
12030,2160,0,0,175000,97730,0,2250,436,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,1,1,2,1,5,22,4,1,1293790,88,1,3,2,0,97
12033,360,360,30,0,33000,640,10000,88,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,2,0,1,0,2,21,1,0,1294029,87,0,1,0,0,87
12035,1200,1680,50,650000,234630,0,3630,501,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,1,1,2,1,3,23,3,0,1294219,90,1,3,2,0,70
12037,1080,0,0,0,28800,700,20000,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,2,2,0,1,0,2,24,1,0,1294386,112,0,2,0,0,147
12043,1440,0,550,0,20200,1300,3500,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,3,0,1,0,3,22,1,0,1294928,19,0,3,0,0,58
12048,3960,600,130,550000,131800,0,7500,488,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,5,1,2,3,1,5,22,5,1,1295299,58,1,4,2,0,57
12052,1920,0,360,150000,72001,0,42001,372,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,3,2,0,1,0,2,24,1,0,1295630,62,0,1,0,0,63
12058,1680,0,520,200000,65000,0,5000,383,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,1,2,1,4,22,3,0,1296102,98,1,3,2,0,56
12062,360,360,1200,800000,277000,0,2000,501,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,8,1,1,2,1,3,22,4,1,1296517,212,2,3,1,0,206
12064,1440,0,0,0,72800,680,24000,213,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2,2,0,1,0,2,22,1,0,1296689,112,0,2,0,0,54
12065,360,360,10,0,0,3100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,2,1,0,1,0,1,21,1,0,1296811,92,0,1,0,0,92
12066,1800,480,1300,600000,162190,0,12000,501,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,1,1,2,1,4,21,4,1,1296882,110,1,3,2,0,124
12083,2520,0,1100,280000,173600,0,6000,501,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,1,1,2,1,4,22,4,1,1299177,75,2,3,1,0,67
12088,1200,0,0,0,23500,550,8500,161,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,0,1,0,2,24,2,0,1299485,284,0,2,0,1,129
12090,480,0,0,0,18300,750,18300,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,0,1,0,1,23,1,0,1299829,218,0,1,0,0,218
12093,3600,360,150,270000,170500,0,4500,501,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,5,1,1,2,1,4,22,4,1,1300002,67,1,3,2,0,88
12096,1200,0,0,129000,47200,0,1200,324,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,0,1,0,2,24,2,1,1300233,45,0,2,0,0,46
12097,840,0,0,0,3000,940,3000,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,22,1,0,1300239,161,0,1,0,0,160
12098,600,960,340,107000,80000,0,40000,501,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,3,1,0,2,1,2,24,2,0,1300241,49,0,2,1,0,121
12101,1680,480,360,330000,106700,0,4600,501,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,1,1,2,1,2,22,3,0,1300533,98,1,3,2,0,106
12103,2040,0,360,0,41000,980,1800,183,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,3,1,1,2,1,1,23,4,1,1300727,227,2,3,1,0,191
12110,2400,0,0,100000,160000,0,7500,501,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,1,2,1,2,25,4,1,1301302,135,1,3,2,0,59
12113,480,0,430,0,44000,670,12000,107,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,2,0,1,0,2,20,1,0,1301890,67,0,2,0,0,74
12115,5520,600,820,900000,544500,0,3500,501,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,4,1,1,2,1,3,23,3,0,1302203,69,1,3,2,0,76
12118,480,360,100,0,97000,1600,46000,409,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,3,0,1,0,3,24,1,0,1302644,56,0,3,0,0,68
12119,1680,2760,700,0,161000,3100,11000,98,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,3,3,0,1,0,3,24,1,0,1302674,61,0,1,0,0,61
12120,3600,2400,80,425000,176660,0,30000,501,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,5,1,1,2,1,4,24,6,3,1302716,89,1,4,2,0,86
12134,2520,0,2700,100000,18000,0,0,107,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,0,2,0,2,22,3,0,1303436,61,0,2,0,0,155
12135,4680,840,850,445000,129600,0,4500,473,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,8,1,1,2,1,5,23,5,2,1303442,65,1,3,2,0,60
12139,2400,0,0,240000,96900,0,6900,61,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,2,0,1,0,2,23,1,0,1304012,82,0,2,0,0,90
12144,1080,120,0,124000,7000,0,7000,62,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,0,1,0,1,21,1,0,1304239,87,0,1,0,0,87
12150,1560,0,0,0,25810,780,5000,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,3,0,1,0,2,22,1,0,1304754,117,0,1,0,0,118
12151,1560,0,0,0,25810,780,810,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,3,0,1,0,2,22,1,0,1304754,117,0,2,0,0,106
12156,1200,1320,500,500000,261000,0,1000,501,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,1,2,1,3,22,3,0,1305106,69,2,3,1,0,105
12157,1320,1080,0,375000,133990,0,13600,501,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,1,1,2,1,5,22,4,1,1305183,105,1,3,2,0,89
12158,0,0,50,0,52500,1600,10000,88,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,2,2,0,1,0,2,22,1,0,1305266,109,0,1,0,0,109
12162,960,1560,750,500000,268200,0,9200,82,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4,2,1,2,1,4,24,1,0,1305627,79,0,5,0,0,101
12163,720,120,60,0,48000,2200,8000,71,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,2,0,1,0,2,22,1,0,1305648,68,0,2,0,0,98
12169,2400,0,380,400000,133700,0,2700,501,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,3,1,1,2,1,3,23,3,0,1306725,123,1,3,2,0,81
12173,1440,120,0,0,251000,2500,10000,501,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,1,2,1,3,23,5,2,1307088,99,1,3,2,0,99
12175,840,0,0,0,0,800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,24,1,0,1307189,260,0,1,0,0,260
12176,840,2640,400,650000,359000,0,75000,501,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,5,1,1,2,1,5,24,3,0,1307300,108,1,3,2,0,113
12177,0,0,0,0,10000,1100,10000,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,21,1,0,1307303,61,0,1,0,0,61
12178,2520,0,900,200000,131200,0,10000,501,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,1,1,2,1,2,23,4,1,1307555,117,1,3,2,0,131
12182,1800,0,80,350000,139000,0,45000,501,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,4,1,1,3,2,3,25,4,0,1307907,245,1,3,2,0,291
12188,0,0,0,0,23500,1800,22500,200,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,2,0,1,0,1,21,1,0,1308651,128,0,2,0,0,103
12201,1560,0,470,215000,87000,0,4000,501,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,1,1,2,0,3,23,2,0,1310103,62,1,2,0,0,59
12202,2880,0,0,1005000,238000,0,0,501,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,5,1,1,3,2,6,22,4,0,1310245,60,1,3,2,0,61
12207,960,0,0,0,11300,550,8500,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,4,4,0,1,0,4,20,1,0,1310900,201,0,1,0,0,201
12208,1560,0,840,80000,46000,0,13600,178,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,1,2,1,2,22,5,0,1310986,43,0,1,0,2,42
12214,1200,1800,260,340000,111000,0,6000,501,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,1,0,2,1,2,22,2,0,1311737,84,0,2,1,0,67
12216,2400,0,1200,225000,59800,0,7800,269,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,3,0,1,0,4,21,2,1,1311917,63,0,2,0,0,166
12218,1320,0,0,0,16300,700,6000,112,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,1,0,2,1,1,23,2,0,1312277,66,0,2,1,0,68
12219,1800,1200,720,200000,47600,0,5600,281,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,1,2,1,3,21,3,0,1312354,93,2,3,1,0,136
12230,2400,1200,720,750000,33520,0,500,197,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,4,1,1,2,1,3,23,3,0,1313280,99,1,3,2,0,95
12233,1200,0,0,0,43200,700,23200,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,1,0,2,22,2,0,1313558,27,0,1,0,2,28
12239,960,0,80,0,17000,880,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,1,0,2,22,1,0,1314242,87,0,1,0,0,87
12242,1200,0,0,350000,46480,0,8000,204,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,1,2,1,3,22,4,1,1314288,83,1,3,2,0,126
12245,4800,600,700,1200000,423904,0,13500,501,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,5,1,1,2,1,4,22,4,1,1314644,114,1,3,2,0,98
12258,840,0,510,385000,77950,0,8000,447,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,4,1,0,2,1,2,25,3,1,1315459,240,0,2,1,0,396
12264,1080,2400,980,0,26900,2000,6000,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,5,5,0,1,0,2,22,1,0,1316481,74,0,1,0,0,74
12265,1080,2400,980,0,26900,2000,6000,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,5,5,0,1,0,2,22,1,0,1316481,74,0,2,0,0,56
12266,1080,2400,980,0,26900,2000,1900,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,5,5,0,1,0,2,22,1,0,1316481,74,0,3,0,0,56
12267,1080,2400,980,0,26900,2000,6000,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,5,5,0,1,0,2,22,1,0,1316481,74,0,4,0,0,56
12268,1080,2400,980,0,26900,2000,7000,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,5,5,0,1,0,2,21,1,0,1316481,74,0,5,0,0,57
12269,1800,0,140,0,32000,750,2000,183,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,1,2,1,3,23,3,0,1316488,36,0,2,0,1,97
12274,1800,360,80,275000,61100,0,1000,269,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,3,1,1,2,1,2,22,4,1,1316992,85,1,3,2,0,119
12275,3120,0,150,380000,81800,0,48800,501,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,3,1,0,2,1,2,25,2,0,1317117,104,0,1,2,0,104
12289,2160,1200,400,260000,98900,0,20000,443,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,3,1,1,2,1,4,25,4,1,1318903,103,1,4,2,0,109
12293,1560,600,760,350000,63100,0,2500,372,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,4,1,1,2,1,3,22,3,0,1319656,82,1,3,2,0,81
12301,1440,1800,700,500000,85000,0,20000,501,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,1,0,2,1,4,23,3,1,1320059,110,0,3,1,0,108
12303,2880,0,100,300000,108800,0,800,501,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,1,1,2,1,3,22,3,0,1320228,66,1,3,2,0,77
12312,2400,0,0,356000,203000,0,3200,501,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,1,1,2,1,3,22,3,0,1321052,79,1,3,2,0,84
12314,840,0,0,0,2000,890,2000,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2,2,0,1,0,1,23,1,0,1321563,61,0,1,0,0,62
12315,840,0,0,0,2000,890,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,2,0,1,0,1,21,1,0,1321563,61,0,2,0,0,46
