,cont_hh_cost_elec,cont_hh_cost_gas,cont_hh_cost_water,cont_hh_house_value,cont_hh_income,cont_hh_rent,cont_p_income,cont_p_perc_poverty_threshold,i_hh_college_degree,i_hh_disability,i_hh_employed,i_hh_food_stamp,i_hh_have_kids,i_hh_health_insurance,i_hh_immigrant,i_hh_in_school,i_hh_linguistic_isolation,i_hh_married,i_hh_mortgage,i_hh_own_house,i_hh_private_school,i_hh_self_employed,i_hh_speak_english,i_hh_stem,i_hh_stem_occupation,i_hh_us_citizen,i_hh_veteran,i_p_born_usa,i_p_college,i_p_college_degree,i_p_disability,i_p_employed,i_p_english_first,i_p_female,i_p_have_kids,i_p_health_insurance,i_p_immigrant,i_p_in_school,i_p_married,i_p_private_school,i_p_race_am_indian_alaska,i_p_race_asian,i_p_race_black,i_p_race_hispanic,i_p_race_other,i_p_race_pacific_islander,i_p_race_white,i_p_self_employed,i_p_speak_english,i_p_stem,i_p_stem_occupation,i_p_us_citizen,i_p_veteran,int_hh_bedrooms,int_hh_num_families,int_hh_num_fathers,int_hh_num_generations,int_hh_num_mothers,int_hh_vehicles,int_p_age,int_p_family_size,int_p_num_siblings,tech_hh_id,tech_hh_weight,tech_p_dad_id,tech_p_id,tech_p_mom_id,tech_p_spouse_id,tech_p_weight
10001,960,0,0,12000,15000,0,15000,100,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,1,2,0,1,45,2,0,1048880,39,0,1,0,0,39
10004,960,1440,1100,140000,70000,0,38000,417,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,3,1,1,2,1,2,61,3,0,1049303,67,0,1,0,2,67
10005,5520,0,0,700000,108400,0,57300,350,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,5,1,2,3,1,5,63,6,0,1049457,108,0,1,0,0,109
10007,360,360,0,0,20000,350,20000,176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,24,1,0,1049548,122,0,1,0,0,122
10008,960,0,50,350000,64500,0,62700,490,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,5,1,0,1,0,2,74,2,0,1049616,123,0,1,0,2,124
10011,840,0,460,0,63700,650,51700,168,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,3,1,2,3,2,2,55,8,0,1049662,45,0,1,0,2,45
10014,1560,0,960,125000,46600,0,39600,211,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,1,2,1,4,30,4,0,1049916,76,0,1,0,2,76
10015,1320,600,270,0,89000,1300,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,2,0,1,0,3,23,1,0,1049922,139,0,3,0,0,127
10017,1920,0,0,515000,105800,0,40000,501,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,1,2,1,3,22,3,0,1050083,21,2,3,1,0,27
10020,1200,1080,1000,375000,194500,0,5000,501,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,4,1,1,2,1,4,22,4,1,1050417,66,2,3,1,0,94
10024,0,0,0,150000,78000,0,24000,501,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,87,2,0,1050864,105,0,2,0,1,98
10027,2160,0,230,0,21500,900,21500,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,50,1,0,1051283,108,0,1,0,0,108
10032,720,240,430,100000,90140,0,3600,404,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,0,2,1,4,23,4,2,1051679,82,0,3,1,0,97
10033,1680,960,1200,259000,112330,0,27400,501,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,4,1,1,2,1,0,22,4,1,1051683,112,1,3,2,0,134
10034,2040,0,0,120000,76400,0,41400,501,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,4,1,0,1,0,3,28,2,0,1051890,137,0,1,0,2,138
10037,840,0,0,200000,88100,0,3100,28,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,2,2,0,1,0,2,26,1,0,1052421,21,0,2,0,0,34
10040,3120,0,0,250000,126500,0,4500,501,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,1,1,2,1,4,23,3,0,1052828,56,1,3,2,0,49
10041,240,0,0,0,2000,580,2000,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,9,1,0,1,0,0,26,1,0,1053026,135,0,1,0,0,136
10046,1200,6120,960,370000,108700,0,10000,400,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4,1,2,3,2,4,32,5,0,1053459,93,0,5,0,3,150
10047,1200,360,0,0,101920,1300,24200,215,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,5,6,0,1,0,4,23,1,0,1053538,139,0,6,0,0,157
10055,1320,1200,600,25000,71030,0,9710,422,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,1,2,1,3,25,3,0,1054261,25,1,3,2,0,46
10056,360,0,0,0,10000,720,10000,88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,26,1,0,1054464,85,0,1,0,0,85
10057,1080,0,480,0,70000,700,55000,485,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,4,1,0,1,0,2,27,2,0,1054617,124,0,1,0,2,125
10059,1440,600,0,0,69000,2600,69000,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,22,1,0,1054830,216,0,1,0,0,215
10062,600,480,1400,0,75000,500,40000,353,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,2,2,0,1,0,3,25,1,0,1055734,126,0,1,0,0,127
10065,1320,0,0,0,45240,500,45000,260,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,1,2,1,0,29,3,0,1055831,30,0,1,0,2,30
10070,1200,0,1000,55000,97800,0,4800,365,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,3,1,1,2,1,6,23,5,2,1056588,28,1,4,2,0,26
10073,2520,0,50,150000,77250,0,150,286,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,9,1,1,2,1,6,22,5,2,1056959,25,1,4,2,0,38
10076,5280,0,250,400000,118824,0,15004,438,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,4,1,1,2,1,3,23,5,2,1057162,138,1,5,2,0,123
10077,4800,0,360,550000,217250,0,8000,501,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,1,1,2,1,4,24,4,1,1057432,62,2,3,1,0,80
10081,840,1800,720,170000,40000,0,40000,229,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,3,1,1,2,1,1,58,3,0,1057582,120,0,1,0,2,120
10083,2640,240,300,280000,231000,0,55000,501,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,1,2,3,1,4,24,4,0,1057620,115,2,3,1,0,150
10086,2400,0,0,250000,92000,0,50000,444,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,3,2,0,1,0,2,45,1,0,1057642,27,0,2,0,0,33
10088,480,720,1000,85000,40000,0,3000,308,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,1,2,0,1,32,2,0,1057942,107,1,2,0,0,141
10093,2400,0,0,0,58000,750,58000,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,1,2,1,2,34,3,0,1058487,78,0,2,0,1,86
10096,3360,2400,160,300000,170000,0,157000,501,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,1,0,1,0,2,76,2,0,1058645,30,0,1,0,2,31
10098,1920,0,800,180000,53950,0,2500,197,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,4,1,1,2,1,5,23,5,2,1058679,215,2,3,1,0,179
10100,2640,840,600,250000,191350,0,75300,501,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,0,1,0,2,54,2,0,1058826,134,0,1,0,2,134
10103,2040,2760,200,344000,89000,0,89000,346,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,1,2,1,2,31,5,0,1059245,65,0,2,0,1,73
10105,1320,0,80,0,6000,270,6000,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,0,1,0,1,21,1,0,1059323,62,0,1,0,0,62
10110,600,360,480,200000,81800,0,9800,501,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,0,1,0,2,60,2,0,1060134,87,0,1,0,2,87
10111,2280,0,480,130000,136000,0,99000,501,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,0,1,0,2,36,2,0,1060164,154,0,1,0,2,154
10112,0,0,0,0,26400,450,20400,178,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,1,2,0,0,45,2,0,1060224,130,0,1,0,0,130
10115,960,480,350,150000,77000,0,77000,501,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,2,1,0,1,0,1,41,1,0,1060598,159,0,1,0,0,159
10121,3600,720,1200,150000,108200,0,25000,400,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,1,3,2,2,26,5,1,1061428,79,0,5,3,0,117
10123,960,600,540,100000,51000,0,12000,107,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,3,2,0,1,0,1,30,1,0,1062027,254,0,2,0,0,259
10124,960,2400,80,120000,96000,0,2000,501,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,1,1,2,1,3,22,3,0,1062562,28,1,3,2,0,35
10127,1440,0,500,0,26000,1400,26000,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,23,1,0,1063169,91,0,1,0,0,90
10130,960,1200,1200,210000,163000,0,3000,501,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,5,1,1,2,1,6,23,4,1,1063314,75,2,3,1,0,79
10132,480,1920,100,75000,7200,0,7200,69,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,3,1,0,1,0,2,87,1,0,1063576,74,0,1,0,0,74
10134,2520,0,0,95000,86000,0,44000,395,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,3,1,1,2,1,2,31,4,0,1063579,17,0,1,0,2,17
10137,360,48,0,0,9500,680,5000,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,2,2,0,1,0,2,22,1,0,1063797,135,0,1,0,0,135
10139,2400,480,100,400000,104000,0,10000,501,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,4,1,0,1,0,3,37,2,0,1063887,123,0,2,0,1,133
10140,1200,600,420,250000,60000,0,41000,366,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,2,0,1,0,3,47,1,0,1063909,15,0,1,0,0,16
10142,1440,0,480,275000,108400,0,6400,485,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,1,2,1,0,22,4,1,1064322,95,1,4,2,0,58
10144,4200,0,80,400000,157000,0,7000,501,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,1,2,1,4,23,4,1,1064587,112,1,4,2,0,100
10145,240,0,0,1692000,250,0,250,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,23,1,0,1064737,85,0,1,0,0,85
10146,1440,0,0,125000,114820,0,23500,426,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,3,1,1,2,1,4,25,5,0,1064794,23,0,5,0,3,39
10147,1680,2280,240,400000,128400,0,101100,501,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,3,1,1,2,1,5,55,3,0,1064895,17,0,2,0,1,16
10154,3960,480,850,400000,54800,0,1200,241,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,4,1,1,2,1,3,22,4,1,1065539,92,2,3,1,0,112
10155,2880,0,960,190000,39400,0,27000,152,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,1,2,1,2,40,5,0,1065625,104,0,1,0,2,105
10158,1200,0,0,0,13000,580,3000,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,0,1,0,2,26,2,0,1065918,120,0,1,0,2,121
10161,720,0,0,0,5000,700,5000,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,22,1,0,1066128,108,0,1,0,0,108
10162,2160,360,30,180000,125000,0,0,501,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,4,1,1,2,1,2,35,3,0,1066175,80,0,2,0,1,90
10163,600,1080,500,85000,38000,0,38000,335,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,3,1,0,1,0,2,31,1,0,1066323,106,0,1,0,0,106
10166,1440,0,900,150000,112000,0,5000,501,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,3,1,1,2,1,4,24,3,0,1066551,110,1,3,2,0,134
10167,840,240,520,170000,53800,0,5800,369,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,3,1,1,2,0,2,22,2,0,1066619,111,1,2,0,0,99
10168,1080,2400,0,150000,43600,0,0,147,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,2,0,2,0,3,22,2,0,1067115,30,0,2,0,0,58
10169,3000,1800,0,350000,65000,0,2800,218,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,1,1,2,1,5,22,6,3,1067945,114,1,3,2,0,98
10170,1200,3600,940,60000,19600,0,5600,116,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,3,1,1,2,0,1,20,3,1,1068058,126,1,2,0,0,78
10171,1200,1920,110,300000,213100,0,13600,501,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,1,1,2,1,3,22,3,0,1068893,81,1,3,2,0,94
10174,360,600,0,0,29800,480,1800,205,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,2,22,2,1,1069145,211,0,2,0,0,191
10178,1800,1200,0,350000,32200,0,40000,222,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,0,2,1,3,33,2,0,1069482,174,0,2,1,0,238
10180,1680,1080,400,0,40000,550,20000,177,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,2,2,0,1,0,2,27,1,0,1069986,429,0,1,0,0,428
10183,3000,4200,250,140000,63290,0,55000,220,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,4,1,1,2,1,2,45,6,0,1070368,48,0,1,0,2,48
10186,1560,720,50,550000,136010,0,70000,501,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,2,0,1,0,2,49,1,0,1070777,154,0,2,0,0,120
10189,480,0,0,120000,400,0,0,2,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,0,1,0,2,26,2,0,1071158,122,0,2,0,1,125
10191,1200,360,0,150000,71000,0,44000,501,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,0,1,0,1,87,2,0,1071393,93,0,1,0,2,93
10192,360,0,0,0,54800,730,54800,420,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,2,82,2,0,1071423,136,0,1,0,2,135
10197,2160,1200,0,100000,52900,0,0,236,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,3,1,1,2,1,3,22,4,1,1072180,84,1,4,2,0,116
10200,2160,0,0,0,25400,680,25400,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,0,1,0,2,31,1,0,1073070,76,0,1,0,0,75
10202,0,0,0,50000,45400,0,30800,349,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,0,1,0,1,86,2,0,1073491,85,0,2,0,1,80
10213,2160,0,250,350000,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,5,1,1,2,1,3,22,3,0,1074482,22,1,3,2,0,24
10217,600,0,0,0,67000,660,25000,222,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,1,0,2,28,1,0,1074939,330,0,1,0,0,329
10223,2160,2400,720,144000,171300,0,7000,501,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,5,1,1,2,1,4,23,4,1,1075758,111,2,3,1,0,182
10225,1800,0,0,0,91520,1000,10000,501,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,1,2,1,5,23,3,0,1075979,27,1,3,2,0,31
10227,1800,0,0,200000,73000,0,5000,431,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,1,2,1,3,24,3,0,1076050,22,2,3,1,0,38
10228,960,1200,600,185000,47000,0,0,210,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,4,1,1,2,1,4,29,4,1,1076260,59,1,3,2,0,57
10234,1920,360,0,0,11500,700,10000,89,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,2,0,1,0,2,22,1,0,1076738,119,0,2,0,0,132
10237,1560,0,30,260000,80000,0,0,352,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,1,1,2,1,2,21,4,1,1076944,300,2,3,1,0,325
10238,720,2400,0,0,10000,720,10000,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,22,1,0,1076971,89,0,1,0,0,89
